date,datetime,cash_type,card,money,coffee_name
01/06/2024,01/06/2024 18:20,card,ANON-0000-0000-0251,32.82,Americano with Milk
01/06/2024,01/06/2024 18:21,card,ANON-0000-0000-0251,32.82,Americano with Milk
01/06/2024,01/06/2024 20:50,card,ANON-0000-0000-0154,37.72,Cappuccino
01/06/2024,01/06/2024 20:51,card,ANON-0000-0000-0154,37.72,Cappuccino
01/06/2024,01/06/2024 20:54,cash,cash,39,Cocoa
01/06/2024,01/06/2024 20:59,card,ANON-0000-0000-0252,37.72,Cocoa
01/06/2024,01/06/2024 21:51,card,ANON-0000-0000-0009,32.82,Americano with Milk
02/06/2024,02/06/2024 20:03,card,ANON-0000-0000-0009,37.72,Latte
02/06/2024,02/06/2024 20:24,card,ANON-0000-0000-0040,32.82,Americano with Milk
02/06/2024,02/06/2024 20:25,card,ANON-0000-0000-0040,37.72,Cappuccino
02/06/2024,02/06/2024 21:07,card,ANON-0000-0000-0097,32.82,Americano with Milk
02/06/2024,02/06/2024 21:30,card,ANON-0000-0000-0253,37.72,Latte
02/06/2024,02/06/2024 22:43,cash,cash,34,Americano with Milk
03/06/2024,03/06/2024 10:12,card,ANON-0000-0000-0001,37.72,Latte
03/06/2024,03/06/2024 10:27,card,ANON-0000-0000-0191,37.72,Latte
03/06/2024,03/06/2024 14:31,card,ANON-0000-0000-0025,37.72,Cappuccino
03/06/2024,03/06/2024 14:33,card,ANON-0000-0000-0024,32.82,Americano with Milk
03/06/2024,03/06/2024 14:34,card,ANON-0000-0000-0009,37.72,Latte
03/06/2024,03/06/2024 21:42,cash,cash,34,Americano with Milk
03/06/2024,03/06/2024 21:43,cash,cash,34,Americano with Milk
04/06/2024,04/06/2024 9:23,card,ANON-0000-0000-0141,27.92,Cortado
04/06/2024,04/06/2024 10:27,card,ANON-0000-0000-0097,32.82,Americano with Milk
04/06/2024,04/06/2024 12:02,card,ANON-0000-0000-0254,37.72,Latte
04/06/2024,04/06/2024 12:05,card,ANON-0000-0000-0254,37.72,Hot Chocolate
04/06/2024,04/06/2024 15:30,card,ANON-0000-0000-0255,37.72,Latte
04/06/2024,04/06/2024 17:46,card,ANON-0000-0000-0192,27.92,Cortado
04/06/2024,04/06/2024 17:47,card,ANON-0000-0000-0192,37.72,Cappuccino
04/06/2024,04/06/2024 20:13,card,ANON-0000-0000-0256,37.72,Hot Chocolate
04/06/2024,04/06/2024 20:50,card,ANON-0000-0000-0257,37.72,Cappuccino
04/06/2024,04/06/2024 21:31,card,ANON-0000-0000-0258,27.92,Cortado
04/06/2024,04/06/2024 21:33,card,ANON-0000-0000-0259,32.82,Americano with Milk
04/06/2024,04/06/2024 21:34,card,ANON-0000-0000-0260,32.82,Americano with Milk
04/06/2024,04/06/2024 21:36,card,ANON-0000-0000-0260,32.82,Americano with Milk
04/06/2024,04/06/2024 21:37,card,ANON-0000-0000-0260,32.82,Americano with Milk
05/06/2024,05/06/2024 8:21,card,ANON-0000-0000-0261,37.72,Cappuccino
05/06/2024,05/06/2024 8:23,card,ANON-0000-0000-0261,37.72,Cappuccino
05/06/2024,05/06/2024 9:22,card,ANON-0000-0000-0262,27.92,Americano
05/06/2024,05/06/2024 10:28,card,ANON-0000-0000-0001,37.72,Latte
05/06/2024,05/06/2024 10:40,card,ANON-0000-0000-0097,32.82,Americano with Milk
05/06/2024,05/06/2024 19:43,card,ANON-0000-0000-0263,32.82,Americano with Milk
05/06/2024,05/06/2024 19:59,card,ANON-0000-0000-0264,37.72,Latte
05/06/2024,05/06/2024 20:10,card,ANON-0000-0000-0220,37.72,Cocoa
05/06/2024,05/06/2024 20:12,card,ANON-0000-0000-0220,27.92,Cortado
06/06/2024,06/06/2024 8:52,card,ANON-0000-0000-0097,32.82,Americano with Milk
06/06/2024,06/06/2024 8:54,card,ANON-0000-0000-0097,32.82,Americano with Milk
06/06/2024,06/06/2024 10:36,card,ANON-0000-0000-0001,37.72,Latte
06/06/2024,06/06/2024 12:17,card,ANON-0000-0000-0265,27.92,Americano
06/06/2024,06/06/2024 15:11,card,ANON-0000-0000-0224,32.82,Americano with Milk
06/06/2024,06/06/2024 15:24,card,ANON-0000-0000-0266,37.72,Cappuccino
06/06/2024,06/06/2024 21:14,card,ANON-0000-0000-0267,37.72,Latte
06/06/2024,06/06/2024 21:15,card,ANON-0000-0000-0267,37.72,Latte
06/06/2024,06/06/2024 21:18,card,ANON-0000-0000-0206,37.72,Cappuccino
06/06/2024,06/06/2024 21:19,card,ANON-0000-0000-0206,32.82,Americano with Milk
06/06/2024,06/06/2024 21:21,card,ANON-0000-0000-0267,37.72,Latte
07/06/2024,07/06/2024 8:18,card,ANON-0000-0000-0268,37.72,Cappuccino
07/06/2024,07/06/2024 10:35,card,ANON-0000-0000-0269,23.02,Espresso
07/06/2024,07/06/2024 13:34,card,ANON-0000-0000-0164,32.82,Americano with Milk
07/06/2024,07/06/2024 16:45,card,ANON-0000-0000-0270,27.92,Cortado
07/06/2024,07/06/2024 16:47,card,ANON-0000-0000-0270,27.92,Cortado
08/06/2024,08/06/2024 9:04,card,ANON-0000-0000-0271,27.92,Cortado
08/06/2024,08/06/2024 9:26,card,ANON-0000-0000-0097,32.82,Americano with Milk
08/06/2024,08/06/2024 20:24,card,ANON-0000-0000-0134,37.72,Cappuccino
08/06/2024,08/06/2024 20:25,card,ANON-0000-0000-0134,37.72,Cappuccino
09/06/2024,09/06/2024 8:15,card,ANON-0000-0000-0097,37.72,Latte
09/06/2024,09/06/2024 10:30,card,ANON-0000-0000-0272,37.72,Latte
09/06/2024,09/06/2024 10:52,card,ANON-0000-0000-0273,37.72,Cappuccino
09/06/2024,09/06/2024 11:04,card,ANON-0000-0000-0141,27.92,Cortado
09/06/2024,09/06/2024 11:07,card,ANON-0000-0000-0274,23.02,Espresso
09/06/2024,09/06/2024 11:52,card,ANON-0000-0000-0275,37.72,Cappuccino
09/06/2024,09/06/2024 12:11,card,ANON-0000-0000-0276,32.82,Americano with Milk
09/06/2024,09/06/2024 12:13,card,ANON-0000-0000-0276,37.72,Latte
09/06/2024,09/06/2024 12:14,card,ANON-0000-0000-0276,37.72,Latte
09/06/2024,09/06/2024 15:10,card,ANON-0000-0000-0277,27.92,Cortado
09/06/2024,09/06/2024 16:17,card,ANON-0000-0000-0278,37.72,Cappuccino
09/06/2024,09/06/2024 19:21,card,ANON-0000-0000-0279,32.82,Americano with Milk
09/06/2024,09/06/2024 21:05,card,ANON-0000-0000-0280,27.92,Americano
10/06/2024,10/06/2024 12:47,card,ANON-0000-0000-0281,37.72,Cappuccino
10/06/2024,10/06/2024 12:56,card,ANON-0000-0000-0097,37.72,Latte
10/06/2024,10/06/2024 19:04,card,ANON-0000-0000-0282,37.72,Hot Chocolate
10/06/2024,10/06/2024 19:05,card,ANON-0000-0000-0282,37.72,Hot Chocolate
10/06/2024,10/06/2024 19:37,card,ANON-0000-0000-0283,37.72,Latte
10/06/2024,10/06/2024 19:38,card,ANON-0000-0000-0283,37.72,Latte
11/06/2024,11/06/2024 10:38,card,ANON-0000-0000-0284,32.82,Americano with Milk
11/06/2024,11/06/2024 18:48,card,ANON-0000-0000-0285,37.72,Latte
11/06/2024,11/06/2024 18:49,card,ANON-0000-0000-0285,37.72,Latte
11/06/2024,11/06/2024 21:17,card,ANON-0000-0000-0286,37.72,Hot Chocolate
11/06/2024,11/06/2024 21:27,card,ANON-0000-0000-0287,32.82,Americano with Milk
11/06/2024,11/06/2024 21:28,card,ANON-0000-0000-0287,32.82,Americano with Milk
12/06/2024,12/06/2024 10:18,card,ANON-0000-0000-0288,37.72,Hot Chocolate
12/06/2024,12/06/2024 11:51,card,ANON-0000-0000-0289,37.72,Cappuccino
12/06/2024,12/06/2024 17:41,card,ANON-0000-0000-0283,37.72,Latte
12/06/2024,12/06/2024 17:47,card,ANON-0000-0000-0290,37.72,Latte
12/06/2024,12/06/2024 20:16,card,ANON-0000-0000-0256,37.72,Hot Chocolate
12/06/2024,12/06/2024 20:25,card,ANON-0000-0000-0291,32.82,Americano with Milk
13/06/2024,13/06/2024 8:54,card,ANON-0000-0000-0292,27.92,Americano
13/06/2024,13/06/2024 8:57,card,ANON-0000-0000-0097,37.72,Latte
13/06/2024,13/06/2024 9:50,card,ANON-0000-0000-0293,32.82,Americano with Milk
13/06/2024,13/06/2024 9:57,card,ANON-0000-0000-0141,27.92,Cortado
13/06/2024,13/06/2024 17:04,card,ANON-0000-0000-0294,32.82,Americano with Milk
13/06/2024,13/06/2024 17:27,card,ANON-0000-0000-0295,37.72,Hot Chocolate
13/06/2024,13/06/2024 19:22,card,ANON-0000-0000-0296,37.72,Latte
13/06/2024,13/06/2024 20:20,card,ANON-0000-0000-0012,32.82,Americano with Milk
13/06/2024,13/06/2024 20:43,card,ANON-0000-0000-0012,23.02,Espresso
13/06/2024,13/06/2024 20:45,card,ANON-0000-0000-0295,23.02,Espresso
13/06/2024,13/06/2024 20:48,card,ANON-0000-0000-0009,32.82,Americano with Milk
13/06/2024,13/06/2024 21:02,card,ANON-0000-0000-0009,32.82,Americano with Milk
14/06/2024,14/06/2024 7:46,card,ANON-0000-0000-0141,27.92,Cortado
14/06/2024,14/06/2024 10:30,card,ANON-0000-0000-0297,27.92,Americano
14/06/2024,14/06/2024 12:14,card,ANON-0000-0000-0097,37.72,Latte
14/06/2024,14/06/2024 18:29,card,ANON-0000-0000-0298,32.82,Americano with Milk
15/06/2024,15/06/2024 11:26,card,ANON-0000-0000-0299,37.72,Cappuccino
15/06/2024,15/06/2024 12:21,card,ANON-0000-0000-0300,37.72,Latte
15/06/2024,15/06/2024 12:22,card,ANON-0000-0000-0300,32.82,Americano with Milk
15/06/2024,15/06/2024 12:23,card,ANON-0000-0000-0300,23.02,Espresso
15/06/2024,15/06/2024 12:24,card,ANON-0000-0000-0300,37.72,Cocoa
15/06/2024,15/06/2024 12:25,card,ANON-0000-0000-0300,32.82,Americano with Milk
15/06/2024,15/06/2024 16:03,card,ANON-0000-0000-0301,32.82,Americano with Milk
15/06/2024,15/06/2024 18:14,card,ANON-0000-0000-0302,27.92,Americano
16/06/2024,16/06/2024 10:43,card,ANON-0000-0000-0059,32.82,Americano with Milk
16/06/2024,16/06/2024 10:58,card,ANON-0000-0000-0303,37.72,Latte
16/06/2024,16/06/2024 11:00,card,ANON-0000-0000-0303,37.72,Hot Chocolate
16/06/2024,16/06/2024 11:01,card,ANON-0000-0000-0303,37.72,Hot Chocolate
16/06/2024,16/06/2024 12:49,card,ANON-0000-0000-0276,32.82,Americano with Milk
16/06/2024,16/06/2024 14:00,card,ANON-0000-0000-0274,23.02,Espresso
16/06/2024,16/06/2024 15:02,card,ANON-0000-0000-0304,32.82,Americano with Milk
16/06/2024,16/06/2024 15:05,card,ANON-0000-0000-0304,32.82,Americano with Milk
16/06/2024,16/06/2024 15:44,card,ANON-0000-0000-0305,37.72,Hot Chocolate
16/06/2024,16/06/2024 16:47,card,ANON-0000-0000-0306,37.72,Hot Chocolate
16/06/2024,16/06/2024 17:45,card,ANON-0000-0000-0059,32.82,Americano with Milk
16/06/2024,16/06/2024 17:46,card,ANON-0000-0000-0059,32.82,Americano with Milk
17/06/2024,17/06/2024 8:57,card,ANON-0000-0000-0307,27.92,Americano
17/06/2024,17/06/2024 10:12,card,ANON-0000-0000-0308,27.92,Cortado
17/06/2024,17/06/2024 10:13,card,ANON-0000-0000-0308,27.92,Cortado
17/06/2024,17/06/2024 10:55,card,ANON-0000-0000-0042,37.72,Cappuccino
17/06/2024,17/06/2024 14:51,card,ANON-0000-0000-0164,37.72,Cappuccino
17/06/2024,17/06/2024 16:50,card,ANON-0000-0000-0012,37.72,Cappuccino
17/06/2024,17/06/2024 16:51,card,ANON-0000-0000-0012,37.72,Cappuccino
17/06/2024,17/06/2024 16:52,card,ANON-0000-0000-0012,27.92,Americano
17/06/2024,17/06/2024 18:51,card,ANON-0000-0000-0309,27.92,Americano
17/06/2024,17/06/2024 21:16,card,ANON-0000-0000-0009,32.82,Americano with Milk
18/06/2024,18/06/2024 14:04,card,ANON-0000-0000-0299,27.92,Americano
18/06/2024,18/06/2024 14:05,card,ANON-0000-0000-0299,37.72,Cappuccino
18/06/2024,18/06/2024 19:20,card,ANON-0000-0000-0154,37.72,Cappuccino
18/06/2024,18/06/2024 19:21,card,ANON-0000-0000-0154,37.72,Cappuccino
18/06/2024,18/06/2024 20:35,card,ANON-0000-0000-0310,27.92,Cortado
18/06/2024,18/06/2024 21:20,card,ANON-0000-0000-0012,32.82,Americano with Milk
18/06/2024,18/06/2024 21:22,card,ANON-0000-0000-0012,32.82,Americano with Milk
19/06/2024,19/06/2024 7:47,card,ANON-0000-0000-0311,37.72,Latte
19/06/2024,19/06/2024 8:17,card,ANON-0000-0000-0141,27.92,Cortado
19/06/2024,19/06/2024 10:54,card,ANON-0000-0000-0312,27.92,Americano
19/06/2024,19/06/2024 11:11,card,ANON-0000-0000-0313,37.72,Latte
19/06/2024,19/06/2024 11:12,card,ANON-0000-0000-0313,37.72,Cocoa
19/06/2024,19/06/2024 14:21,card,ANON-0000-0000-0164,32.82,Americano with Milk
19/06/2024,19/06/2024 18:28,card,ANON-0000-0000-0153,37.72,Cappuccino
19/06/2024,19/06/2024 18:29,card,ANON-0000-0000-0153,37.72,Latte
19/06/2024,19/06/2024 19:31,card,ANON-0000-0000-0009,32.82,Americano with Milk
19/06/2024,19/06/2024 21:28,card,ANON-0000-0000-0192,37.72,Cappuccino
19/06/2024,19/06/2024 21:30,card,ANON-0000-0000-0192,32.82,Americano with Milk
20/06/2024,20/06/2024 10:50,card,ANON-0000-0000-0097,37.72,Latte
20/06/2024,20/06/2024 18:59,card,ANON-0000-0000-0314,37.72,Latte
20/06/2024,20/06/2024 19:00,card,ANON-0000-0000-0314,37.72,Latte
20/06/2024,20/06/2024 21:39,card,ANON-0000-0000-0257,37.72,Latte
20/06/2024,20/06/2024 21:57,card,ANON-0000-0000-0009,37.72,Latte
20/06/2024,20/06/2024 21:59,card,ANON-0000-0000-0009,32.82,Americano with Milk
21/06/2024,21/06/2024 9:59,card,ANON-0000-0000-0311,37.72,Latte
21/06/2024,21/06/2024 10:01,card,ANON-0000-0000-0315,27.92,Americano
21/06/2024,21/06/2024 13:19,card,ANON-0000-0000-0012,32.82,Americano with Milk
21/06/2024,21/06/2024 13:20,card,ANON-0000-0000-0012,32.82,Americano with Milk
21/06/2024,21/06/2024 18:12,card,ANON-0000-0000-0316,23.02,Espresso
21/06/2024,21/06/2024 19:30,card,ANON-0000-0000-0009,37.72,Latte
21/06/2024,21/06/2024 19:47,card,ANON-0000-0000-0154,37.72,Cappuccino
21/06/2024,21/06/2024 19:48,card,ANON-0000-0000-0154,37.72,Cappuccino
21/06/2024,21/06/2024 19:49,card,ANON-0000-0000-0180,37.72,Cappuccino
21/06/2024,21/06/2024 19:51,card,ANON-0000-0000-0180,37.72,Cappuccino
21/06/2024,21/06/2024 19:52,card,ANON-0000-0000-0180,27.92,Americano
21/06/2024,21/06/2024 19:55,card,ANON-0000-0000-0311,32.82,Americano with Milk
22/06/2024,22/06/2024 8:39,card,ANON-0000-0000-0141,27.92,Cortado
22/06/2024,22/06/2024 9:37,card,ANON-0000-0000-0311,32.82,Americano with Milk
22/06/2024,22/06/2024 12:53,card,ANON-0000-0000-0317,32.82,Americano with Milk
22/06/2024,22/06/2024 15:37,card,ANON-0000-0000-0009,37.72,Latte
22/06/2024,22/06/2024 22:10,card,ANON-0000-0000-0318,37.72,Cappuccino
23/06/2024,23/06/2024 18:12,card,ANON-0000-0000-0012,32.82,Americano with Milk
23/06/2024,23/06/2024 18:13,card,ANON-0000-0000-0012,32.82,Americano with Milk
23/06/2024,23/06/2024 21:06,card,ANON-0000-0000-0319,37.72,Cappuccino
23/06/2024,23/06/2024 21:29,card,ANON-0000-0000-0320,37.72,Latte
23/06/2024,23/06/2024 21:30,card,ANON-0000-0000-0320,37.72,Cappuccino
24/06/2024,24/06/2024 11:44,card,ANON-0000-0000-0164,32.82,Americano with Milk
24/06/2024,24/06/2024 11:49,card,ANON-0000-0000-0180,37.72,Cappuccino
24/06/2024,24/06/2024 11:50,card,ANON-0000-0000-0180,37.72,Cappuccino
24/06/2024,24/06/2024 15:02,card,ANON-0000-0000-0321,37.72,Latte
24/06/2024,24/06/2024 16:46,card,ANON-0000-0000-0203,37.72,Cappuccino
24/06/2024,24/06/2024 16:47,card,ANON-0000-0000-0203,37.72,Cappuccino
25/06/2024,25/06/2024 8:19,card,ANON-0000-0000-0322,37.72,Latte
25/06/2024,25/06/2024 10:28,card,ANON-0000-0000-0012,32.82,Americano with Milk
25/06/2024,25/06/2024 10:29,card,ANON-0000-0000-0040,32.82,Americano with Milk
25/06/2024,25/06/2024 11:34,card,ANON-0000-0000-0203,37.72,Cappuccino
26/06/2024,26/06/2024 9:33,card,ANON-0000-0000-0323,37.72,Latte
26/06/2024,26/06/2024 16:32,card,ANON-0000-0000-0324,23.02,Espresso
26/06/2024,26/06/2024 16:34,card,ANON-0000-0000-0325,27.92,Americano
26/06/2024,26/06/2024 21:21,card,ANON-0000-0000-0009,37.72,Latte
26/06/2024,26/06/2024 21:27,card,ANON-0000-0000-0009,37.72,Cappuccino
26/06/2024,26/06/2024 21:28,card,ANON-0000-0000-0206,32.82,Americano with Milk
27/06/2024,27/06/2024 9:15,card,ANON-0000-0000-0326,32.82,Americano with Milk
27/06/2024,27/06/2024 16:11,card,ANON-0000-0000-0327,27.92,Cortado
27/06/2024,27/06/2024 21:44,card,ANON-0000-0000-0328,32.82,Americano with Milk
27/06/2024,27/06/2024 21:50,card,ANON-0000-0000-0329,37.72,Cappuccino
28/06/2024,28/06/2024 8:08,card,ANON-0000-0000-0141,27.92,Cortado
28/06/2024,28/06/2024 17:51,card,ANON-0000-0000-0274,23.02,Espresso
28/06/2024,28/06/2024 21:50,card,ANON-0000-0000-0330,32.82,Americano with Milk
28/06/2024,28/06/2024 21:52,card,ANON-0000-0000-0331,37.72,Latte
28/06/2024,28/06/2024 22:28,card,ANON-0000-0000-0332,37.72,Cappuccino
29/06/2024,29/06/2024 9:47,card,ANON-0000-0000-0097,32.82,Americano with Milk
29/06/2024,29/06/2024 11:40,card,ANON-0000-0000-0333,32.82,Americano with Milk
29/06/2024,29/06/2024 11:41,card,ANON-0000-0000-0333,32.82,Americano with Milk
29/06/2024,29/06/2024 12:30,card,ANON-0000-0000-0334,37.72,Cappuccino
29/06/2024,29/06/2024 12:31,card,ANON-0000-0000-0334,37.72,Cappuccino
29/06/2024,29/06/2024 17:23,card,ANON-0000-0000-0335,37.72,Cappuccino
29/06/2024,29/06/2024 17:24,card,ANON-0000-0000-0335,37.72,Hot Chocolate
29/06/2024,29/06/2024 21:27,card,ANON-0000-0000-0009,37.72,Latte
30/06/2024,30/06/2024 10:28,card,ANON-0000-0000-0336,37.72,Latte
30/06/2024,30/06/2024 13:05,card,ANON-0000-0000-0337,23.02,Espresso
30/06/2024,30/06/2024 16:54,card,ANON-0000-0000-0009,37.72,Hot Chocolate
30/06/2024,30/06/2024 21:04,card,ANON-0000-0000-0097,32.82,Americano with Milk
01/07/2024,01/07/2024 18:07,card,ANON-0000-0000-0012,23.02,Espresso
01/07/2024,01/07/2024 18:56,card,ANON-0000-0000-0338,37.72,Cappuccino
01/07/2024,01/07/2024 18:57,card,ANON-0000-0000-0339,37.72,Cappuccino
02/07/2024,02/07/2024 10:42,card,ANON-0000-0000-0304,32.82,Americano with Milk
02/07/2024,02/07/2024 10:45,card,ANON-0000-0000-0304,27.92,Americano
02/07/2024,02/07/2024 12:48,card,ANON-0000-0000-0019,37.72,Latte
02/07/2024,02/07/2024 14:03,card,ANON-0000-0000-0340,27.92,Americano
02/07/2024,02/07/2024 16:31,card,ANON-0000-0000-0341,32.82,Americano with Milk
02/07/2024,02/07/2024 22:02,card,ANON-0000-0000-0329,32.82,Americano with Milk
03/07/2024,03/07/2024 13:51,card,ANON-0000-0000-0012,32.82,Americano with Milk
03/07/2024,03/07/2024 16:01,card,ANON-0000-0000-0342,37.72,Cappuccino
03/07/2024,03/07/2024 16:50,card,ANON-0000-0000-0343,37.72,Cappuccino
03/07/2024,03/07/2024 16:53,card,ANON-0000-0000-0270,32.82,Americano with Milk
03/07/2024,03/07/2024 16:54,card,ANON-0000-0000-0344,32.82,Americano with Milk
03/07/2024,03/07/2024 16:55,card,ANON-0000-0000-0270,37.72,Latte
03/07/2024,03/07/2024 16:59,card,ANON-0000-0000-0345,23.02,Espresso
03/07/2024,03/07/2024 17:59,card,ANON-0000-0000-0346,37.72,Cappuccino
03/07/2024,03/07/2024 19:06,card,ANON-0000-0000-0009,37.72,Latte
04/07/2024,04/07/2024 10:26,card,ANON-0000-0000-0143,32.82,Americano with Milk
04/07/2024,04/07/2024 10:27,card,ANON-0000-0000-0012,27.92,Americano
05/07/2024,05/07/2024 12:20,card,ANON-0000-0000-0058,37.72,Cocoa
05/07/2024,05/07/2024 13:43,card,ANON-0000-0000-0040,32.82,Americano with Milk
05/07/2024,05/07/2024 13:44,card,ANON-0000-0000-0347,32.82,Americano with Milk
05/07/2024,05/07/2024 18:55,card,ANON-0000-0000-0348,23.02,Espresso
05/07/2024,05/07/2024 19:55,card,ANON-0000-0000-0099,27.92,Americano
05/07/2024,05/07/2024 22:11,card,ANON-0000-0000-0349,23.02,Espresso
05/07/2024,05/07/2024 22:18,card,ANON-0000-0000-0350,27.92,Americano
05/07/2024,05/07/2024 22:18,card,ANON-0000-0000-0350,27.92,Americano
05/07/2024,05/07/2024 22:20,card,ANON-0000-0000-0351,37.72,Cappuccino
05/07/2024,05/07/2024 22:21,card,ANON-0000-0000-0351,32.82,Americano with Milk
06/07/2024,06/07/2024 10:28,card,ANON-0000-0000-0352,37.72,Latte
06/07/2024,06/07/2024 17:15,card,ANON-0000-0000-0009,32.82,Latte
06/07/2024,06/07/2024 17:17,card,ANON-0000-0000-0009,32.82,Latte
06/07/2024,06/07/2024 19:09,card,ANON-0000-0000-0012,32.82,Latte
06/07/2024,06/07/2024 19:10,card,ANON-0000-0000-0012,27.92,Americano with Milk
07/07/2024,07/07/2024 9:04,card,ANON-0000-0000-0303,32.82,Cappuccino
07/07/2024,07/07/2024 9:14,card,ANON-0000-0000-0353,27.92,Americano with Milk
07/07/2024,07/07/2024 9:15,card,ANON-0000-0000-0353,27.92,Americano with Milk
07/07/2024,07/07/2024 9:28,card,ANON-0000-0000-0354,32.82,Cappuccino
07/07/2024,07/07/2024 9:29,card,ANON-0000-0000-0354,32.82,Cappuccino
07/07/2024,07/07/2024 14:56,card,ANON-0000-0000-0355,32.82,Hot Chocolate
07/07/2024,07/07/2024 14:57,card,ANON-0000-0000-0355,32.82,Cocoa
07/07/2024,07/07/2024 17:07,card,ANON-0000-0000-0356,32.82,Latte
07/07/2024,07/07/2024 19:33,card,ANON-0000-0000-0357,32.82,Cappuccino
07/07/2024,07/07/2024 20:01,card,ANON-0000-0000-0358,32.82,Hot Chocolate
07/07/2024,07/07/2024 22:33,card,ANON-0000-0000-0359,27.92,Americano with Milk
08/07/2024,08/07/2024 7:33,card,ANON-0000-0000-0360,32.82,Latte
08/07/2024,08/07/2024 12:02,card,ANON-0000-0000-0361,23.02,Americano
08/07/2024,08/07/2024 14:40,card,ANON-0000-0000-0362,23.02,Americano
08/07/2024,08/07/2024 19:30,card,ANON-0000-0000-0363,27.92,Americano with Milk
08/07/2024,08/07/2024 22:14,card,ANON-0000-0000-0019,32.82,Latte
09/07/2024,09/07/2024 10:26,card,ANON-0000-0000-0333,27.92,Americano with Milk
09/07/2024,09/07/2024 10:40,card,ANON-0000-0000-0276,27.92,Americano with Milk
09/07/2024,09/07/2024 11:21,card,ANON-0000-0000-0194,27.92,Americano with Milk
09/07/2024,09/07/2024 11:22,card,ANON-0000-0000-0194,32.82,Cappuccino
09/07/2024,09/07/2024 16:43,card,ANON-0000-0000-0364,27.92,Americano with Milk
10/07/2024,10/07/2024 11:10,card,ANON-0000-0000-0365,23.02,Americano
10/07/2024,10/07/2024 12:28,card,ANON-0000-0000-0366,27.92,Americano with Milk
10/07/2024,10/07/2024 22:13,card,ANON-0000-0000-0328,32.82,Latte
11/07/2024,11/07/2024 11:27,card,ANON-0000-0000-0367,32.82,Hot Chocolate
11/07/2024,11/07/2024 16:48,card,ANON-0000-0000-0368,27.92,Americano with Milk
11/07/2024,11/07/2024 22:22,card,ANON-0000-0000-0369,32.82,Latte
11/07/2024,11/07/2024 22:30,card,ANON-0000-0000-0370,23.02,Americano
12/07/2024,12/07/2024 8:03,card,ANON-0000-0000-0371,23.02,Cortado
12/07/2024,12/07/2024 11:48,card,ANON-0000-0000-0372,32.82,Hot Chocolate
12/07/2024,12/07/2024 22:33,card,ANON-0000-0000-0178,32.82,Hot Chocolate
12/07/2024,12/07/2024 22:34,card,ANON-0000-0000-0177,32.82,Hot Chocolate
12/07/2024,12/07/2024 22:35,card,ANON-0000-0000-0179,32.82,Hot Chocolate
13/07/2024,13/07/2024 10:38,card,ANON-0000-0000-0365,32.82,Latte
13/07/2024,13/07/2024 11:41,card,ANON-0000-0000-0365,32.82,Latte
14/07/2024,14/07/2024 10:54,card,ANON-0000-0000-0373,23.02,Americano
14/07/2024,14/07/2024 10:55,card,ANON-0000-0000-0373,27.92,Americano with Milk
14/07/2024,14/07/2024 10:56,card,ANON-0000-0000-0373,32.82,Cappuccino
14/07/2024,14/07/2024 10:57,card,ANON-0000-0000-0374,32.82,Latte
14/07/2024,14/07/2024 11:02,card,ANON-0000-0000-0375,23.02,Americano
14/07/2024,14/07/2024 22:31,card,ANON-0000-0000-0376,32.82,Latte
15/07/2024,15/07/2024 7:33,card,ANON-0000-0000-0377,32.82,Cappuccino
16/07/2024,16/07/2024 12:23,card,ANON-0000-0000-0378,27.92,Americano with Milk
16/07/2024,16/07/2024 19:29,card,ANON-0000-0000-0367,32.82,Hot Chocolate
17/07/2024,17/07/2024 13:05,card,ANON-0000-0000-0379,27.92,Americano with Milk
18/07/2024,18/07/2024 11:10,card,ANON-0000-0000-0380,27.92,Americano with Milk
18/07/2024,18/07/2024 11:11,card,ANON-0000-0000-0381,18.12,Espresso
18/07/2024,18/07/2024 11:33,card,ANON-0000-0000-0059,23.02,Americano
18/07/2024,18/07/2024 11:34,card,ANON-0000-0000-0059,23.02,Americano
18/07/2024,18/07/2024 11:35,card,ANON-0000-0000-0059,23.02,Cortado
18/07/2024,18/07/2024 13:23,card,ANON-0000-0000-0375,32.82,Latte
18/07/2024,18/07/2024 18:18,card,ANON-0000-0000-0382,32.82,Cappuccino
18/07/2024,18/07/2024 19:30,card,ANON-0000-0000-0009,32.82,Latte
18/07/2024,18/07/2024 21:19,card,ANON-0000-0000-0383,32.82,Hot Chocolate
18/07/2024,18/07/2024 21:22,card,ANON-0000-0000-0383,32.82,Latte
18/07/2024,18/07/2024 21:46,card,ANON-0000-0000-0384,32.82,Latte
19/07/2024,19/07/2024 11:03,card,ANON-0000-0000-0375,23.02,Americano
19/07/2024,19/07/2024 11:16,card,ANON-0000-0000-0385,27.92,Americano with Milk
19/07/2024,19/07/2024 12:58,card,ANON-0000-0000-0386,32.82,Latte
19/07/2024,19/07/2024 12:59,card,ANON-0000-0000-0386,27.92,Americano with Milk
19/07/2024,19/07/2024 14:09,card,ANON-0000-0000-0384,32.82,Latte
19/07/2024,19/07/2024 14:11,card,ANON-0000-0000-0384,32.82,Cocoa
19/07/2024,19/07/2024 16:36,card,ANON-0000-0000-0384,32.82,Latte
19/07/2024,19/07/2024 16:37,card,ANON-0000-0000-0384,32.82,Latte
20/07/2024,20/07/2024 8:05,card,ANON-0000-0000-0387,23.02,Americano
20/07/2024,20/07/2024 8:06,card,ANON-0000-0000-0387,32.82,Latte
